name,source,reported lag,expected lag,retrieved lag,lag_error_plus,lag_error_minus,sim. coverage_fraction,redshift,baseline,cadence,sim_cadence,epochs,sim_epochs,SN,sim_sn,luminosity,flag
RM373,Grier2017,20.4,89.1250938133744,15.784504141926304,17.29808673087814,29.406747442492847,1.0,0.8821965981869526,153.01810000000023,4.069800000000214,4.069800000000214,28,38,8,8,7.943282347242789e+44,3
RM377,Grier2017,5.9,15.848931924611108,15.396281385851717,2.483654517830603,4.615406176293547,1.0,0.3372364790113169,176.98000000000047,4.037100000000464,4.037100000000464,32,44,16,16,2.511886431509572e+43,2
RM392,Grier2017,14.2,44.66835921509617,25.270261150259316,14.810296651420607,34.25005825336793,1.0,0.8432610236006237,176.98000000000047,4.037100000000464,4.037100000000464,32,44,7,7,1.9952623149688665e+44,3
RM399,Grier2017,35.8,31.622776601683793,29.87087974029582,10.040631845477584,21.10781593879409,1.0,0.6083051593287208,176.98000000000047,4.037100000000464,4.037100000000464,32,44,15,15,1e+44,0
RM428,Grier2017,15.8,158.48931924611108,16.968378571106257,18.709190490711812,33.48199625114776,1.0,0.9802147920334783,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,2.511886431509572e+45,3
RM457,Grier2017,15.6,15.84893192461111,17.870744297742764,23.18912741815966,24.16325989553951,1.0,0.6039292780672678,176.98000000000047,4.037100000000464,4.037100000000464,32,44,4,4,2.511886431509572e+43,0
RM088,Shen2024,60.69249450156923,46.23013960386272,47.8372445116766,15.750154275228518,17.15499900874099,0.5303030303030303,0.5174974890088131,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,2.1372258077926366e+44,1
RM519,Grier2017,12.5,12.589254117941714,14.289381950027353,24.941466676411373,19.75650862025951,1.0,0.5538845611135792,176.98000000000047,4.037100000000464,4.037100000000464,32,44,4,4,1.5848931924611238e+43,0
RM551,Grier2017,6.4,31.622776601683793,29.539571690194673,7.660221283874922,19.89051902611383,1.0,0.6805650725273389,176.98000000000047,4.037100000000464,4.037100000000464,32,44,19,19,1e+44,2
RM589,Grier2017,46.0,50.118723362727145,27.43748055140514,16.600828568917397,39.681672822990166,1.0,0.7509439290534714,176.98000000000047,4.037100000000464,4.037100000000464,32,44,13,13,2.5118864315095717e+44,3
RM601,Grier2017,11.6,35.481338923357605,31.78636068634242,10.778383652797729,28.08073968125478,1.0,0.6598067507959409,176.98000000000047,4.037100000000464,4.037100000000464,32,44,14,14,1.2589254117941713e+44,2
RM622,Grier2017,49.1,44.66835921509617,40.96690637488168,5.92441553594049,20.675351781897337,1.0,0.5717420690394253,176.98000000000047,4.037100000000464,4.037100000000464,32,44,41,41,1.9952623149688665e+44,0
RM634,Grier2017,17.6,31.622776601683793,25.191468799939255,16.546592966516048,35.219140846517014,1.0,0.6506433320833223,176.98000000000047,4.037100000000464,4.037100000000464,32,44,6,6,1e+44,2
RM645,Grier2017,20.7,35.481338923357605,33.839637394091554,4.272669105313739,8.851383542089579,1.0,0.47389429406369743,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,1.2589254117941713e+44,2
RM694,Grier2017,10.4,39.810717055349855,36.61801271626673,7.378592196118994,20.732350802151444,1.0,0.5323811947368715,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,1.5848931924611238e+44,2
RM707,Grier2017,36.3,35.481338923357605,22.746467470754233,15.498483574539087,34.89919850016216,1.0,0.8906614442796346,176.98000000000047,4.031000000000404,4.031000000000404,31,44,4,4,1.2589254117941713e+44,3
RM720,Grier2017,41.6,44.66835921509617,37.13862112232071,12.21554792154199,36.866314805276836,1.0,0.46749794023049174,176.98000000000047,4.037100000000464,4.037100000000464,32,44,16,16,1.9952623149688665e+44,0
RM101,Shen2024,61.598898549237816,53.169601870814425,53.33313311227087,19.040129288509107,20.097552720213756,0.5303030303030303,0.457769277152676,2368.987,11.969000000000051,11.969000000000051,90,105,174,174,2.8270065631009116e+44,0
RM772,Grier2017,3.9,15.84893192461111,16.17900968082331,4.212782872140696,8.731322572452502,1.0,0.24913742425846896,176.98000000000047,4.037100000000464,4.037100000000464,32,44,12,12,2.511886431509572e+43,2
RM775,Grier2017,16.3,17.78279410038923,17.49941347612364,5.683774958406854,8.342947730679056,1.0,0.17301324621834557,176.98000000000047,4.037100000000464,4.037100000000464,32,44,12,12,3.1622776601683794e+43,0
RM776,Grier2017,10.5,11.220184543019652,11.131672594606563,1.3923905171918154,2.660287535299819,1.0,0.11639645572162793,176.98000000000047,4.037100000000464,4.037100000000464,32,44,27,27,1.2589254117941712e+43,0
RM779,Grier2017,11.8,11.220184543019652,10.862037121477847,1.3851086235262215,1.4743723240781268,1.0,0.15227301753746558,176.98000000000047,4.037100000000464,4.037100000000464,32,44,25,25,1.2589254117941712e+43,0
RM781,Grier2017,75.2,19.95262314968883,18.94869253421681,2.435815183835711,2.5111627869491464,1.0,0.2638772759415038,176.98000000000047,4.037100000000464,4.037100000000464,32,44,32,32,3.9810717055349854e+43,2
RM782,Grier2017,20.0,28.18382931264449,27.05955507135921,3.57010849527245,7.40390741932319,1.0,0.36267831988803834,176.98000000000047,4.037100000000464,4.037100000000464,32,44,28,28,7.943282347242789e+43,0
RM790,Grier2017,5.5,14.125375446227498,14.02541758657257,1.296854472858426,2.478000548403685,1.0,0.23782369305781081,176.98000000000047,4.037100000000464,4.037100000000464,32,44,31,31,1.9952623149688666e+43,2
RM840,Grier2017,5.0,12.589254117941714,12.587163786942437,1.3236862057922192,2.4133940518038326,1.0,0.24392490941582157,176.98000000000047,4.037100000000464,4.037100000000464,32,44,28,28,1.5848931924611238e+43,2
RM118,Shen2024,95.89292490463906,77.38747603483455,76.49620346019263,19.237456617352947,21.470213283923712,0.5303030303030303,0.7150686750217163,2368.987,11.969000000000051,11.969000000000051,90,105,59,59,5.9888214470420934e+44,0
RM121,Shen2024,147.82791857667502,65.67454690217399,62.84147536237085,90.91980442153582,69.52187743028351,0.5303030303030303,0.9673064312987874,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,4.313146110805851e+44,2
RM122,Shen2024,61.26854824124223,64.31197953294814,61.139575535301155,45.70140366104638,54.092368754424534,0.5303030303030303,0.9861806798516877,2368.987,11.969000000000051,11.969000000000051,90,105,6,6,4.136030711446342e+44,0
RM126,Shen2024,68.52217047741014,22.03362250896293,26.63691543050199,8.134661020070038,7.640811679194609,0.5392670157068062,0.1923340469845558,2368.987,12.427499999999782,12.427499999999782,89,103,50,50,4.854805208674782e+43,2
RM134,Shen2024,97.89869496605642,87.07934097268426,83.36904434789535,21.799304423964912,27.17846564957351,0.5303030303030303,0.963759854451544,2368.987,11.969000000000051,11.969000000000051,90,105,25,25,7.582811624237009e+44,0
DES J022249.67-051453.01,McDougall2025,60.0,43.651583224016655,42.22840500049678,19.75308404600841,18.386822148826365,0.5277777777777778,0.314,2150.0,-1.0,60.833333333333336,18,19,-1,100,1.9054607179632523e+44,2
RM160,Shen2024,51.32153546297718,26.07299504078568,28.79632866223995,7.15260988662822,9.822512796738316,0.5303030303030303,0.3598248558032997,2368.987,11.969000000000051,11.969000000000051,90,105,61,61,6.79801070396835e+43,2
RM177,Shen2024,14.660093339419076,37.62629206440514,39.258660466133,14.08214098729254,14.48741263641443,0.5303030303030303,0.48202777388913387,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,1.4157378545159166e+44,2
RM191,Shen2024,9.921118278062657,28.8714285895977,30.588659303603222,10.670512877469648,12.714674588501296,0.5303030303030303,0.4418876212683127,2368.987,11.969000000000051,11.969000000000051,90,105,19,19,8.335593888042396e+43,2
RM193,Shen2024,246.4909295521571,55.92958456868447,54.03930136437464,56.491695205103596,58.226147038288296,0.5303030303030303,1.0026448436028468,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,3.1281184300256292e+44,2
RM229,Shen2024,9.60085851839089,27.61184968857277,29.551664501702273,10.082191238205983,12.022673462905374,0.5303030303030303,0.4698148608852726,2368.987,11.969000000000051,11.969000000000051,90,105,24,24,7.624142432243366e+43,2
RM235,Shen2024,11.845130177486544,59.4670594106593,59.63875532224371,20.558275054059806,20.124332497950554,0.5303030303030303,0.7852949305476697,2368.987,11.969000000000051,11.969000000000051,88,105,24,24,3.5363311549508837e+44,2
RM260,Shen2024,81.03131510311485,87.51665931896657,82.08129998061709,23.603633496000896,25.1186826190117,0.5303030303030303,0.9954424860519928,2368.987,11.969000000000051,11.969000000000051,90,105,30,30,7.659165658352061e+44,0
RM265,Shen2024,17.770662188546467,51.087679885779245,50.47056636456802,18.058446808922817,18.249760416897026,0.5303030303030303,0.7359680784294624,2368.987,11.969000000000051,11.969000000000051,90,105,30,30,2.609951036111854e+44,2
RM267,Shen2024,25.920073318196295,49.541690763908676,49.743144071208064,16.888682380631238,16.1625359553121,0.5392670157068062,0.5878838493487144,2368.987,12.427499999999782,12.427499999999782,89,103,50,50,2.4543791237467552e+44,2
RM272,Shen2024,15.071612594713043,32.793049016869375,34.973618096872606,10.733046749492715,13.841170729328827,0.5303030303030303,0.26289998777232126,2368.987,11.969000000000051,11.969000000000051,90,105,119,119,1.0753840638227975e+44,2
DES J003954.13-440509.97,McDougall2025,39.0,39.35500754557764,40.98853355416081,18.342596082192983,17.6722500817549,0.5277777777777778,0.332,2150.0,-1.0,60.833333333333336,18,19,-1,100,1.5488166189124732e+44,0
RM291,Shen2024,81.21285118378441,31.296891653280525,32.1128237123435,12.566249418734998,11.910397288796364,0.5303030303030303,0.5315799206025686,2368.987,11.969000000000051,11.969000000000051,90,105,29,29,9.794954271571808e+43,2
RM300,Shen2024,20.70524398940508,63.22838239663999,64.36511952060329,19.90816564928251,22.176799793785527,0.5303030303030303,0.646045963627256,2368.987,11.969000000000051,11.969000000000051,90,105,33,33,3.997828340495733e+44,2
RM303,Shen2024,13.443954949592449,48.84353095514494,47.9633390194555,20.73877040472297,20.00774879301672,0.5303030303030303,0.8205757619064771,2368.987,11.969000000000051,11.969000000000051,90,105,12,12,2.3856905161662025e+44,2
RM305,Shen2024,86.23513576468916,47.19520687909808,47.61067279089549,15.354963346789312,17.233613501180226,0.5303030303030303,0.5273078039163455,2368.987,11.969000000000051,11.969000000000051,90,105,57,57,2.227387552360866e+44,2
RM316,Shen2024,45.26727507316804,110.69191030784415,106.64380046829557,21.89164844722221,25.149076137727832,0.5303030303030303,0.6778574339590024,2368.987,11.969000000000051,11.969000000000051,90,105,159,159,1.2252699007599827e+45,2
RM320,Shen2024,16.54620517372288,22.700755036760075,24.57840213861993,10.308938937264244,7.915947958636085,0.5303030303030303,0.26508822214666483,2368.987,11.969000000000051,11.969000000000051,90,105,37,37,5.153242792389878e+43,2
RM329,Shen2024,105.08261281103186,131.07241880422723,125.58144759247499,22.463466868039504,26.22276543456985,0.5303030303030303,0.7209822020860404,2368.987,11.969000000000051,11.969000000000051,90,105,121,121,1.7179978971190747e+45,0
RM336,Shen2024,30.155588033304035,50.34208302991361,49.65888296219937,21.175201592595954,23.10922879602658,0.5303030303030303,0.8486518880630152,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,2.534325323790717e+44,2
RM369,Shen2024,7.82900813745999,48.09081538171949,48.08506183271452,18.69974872686982,18.29907607987032,0.5303030303030303,0.7183105445963491,2368.987,11.969000000000051,11.969000000000051,90,105,18,18,2.312726524078628e+44,2
RM371,Shen2024,21.277778224942857,36.97182028294356,37.13480768604196,12.650969916694038,12.079556396439166,0.5303030303030303,0.472628958408448,2368.987,11.969000000000051,11.969000000000051,90,105,55,55,1.366915495034277e+44,2
DES J022330.16-054758.06,McDougall2025,38.9,28.840315031266115,23.347532918959516,18.503654007477436,17.282935812760986,0.5277777777777778,0.354,2150.0,-1.0,60.833333333333336,18,19,-1,100,8.317637711026743e+43,2
RM373,Shen2024,40.64650581109027,89.27534765187322,84.67693360324354,22.64396365477566,24.662649075809185,0.5303030303030303,0.8821965981869526,2368.987,11.969000000000051,11.969000000000051,78,105,30,30,7.970087698362828e+44,2
RM375,Shen2024,55.5578255812822,63.885291853600286,64.21697317063932,19.765223262398138,22.047904634154058,0.5303030303030303,0.6471831836135906,2368.987,11.969000000000051,11.969000000000051,90,105,49,49,4.0813305152196876e+44,0
RM377,Shen2024,24.57760201344744,25.03464296925423,26.29952686237292,13.489816714483517,10.74291320384986,0.5303030303030303,0.3372364790113169,2368.987,11.969000000000051,11.969000000000051,90,105,12,12,6.267333485980306e+43,0
RM382,Shen2024,90.90149703239922,38.51212656097405,39.55078646440779,13.000811017737732,14.943852420958997,0.5303030303030303,0.836599018388247,2368.987,11.969000000000051,11.969000000000051,90,105,0,100,1.483183892248484e+44,2
RM392,Shen2024,8.119570529021422,51.49623935066338,52.38812945561896,21.134625262967766,24.608661511779815,0.5303030303030303,0.8432610236006237,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,2.6518626672608115e+44,2
RM399,Shen2024,23.227577527308995,46.532676481724295,47.53015810057005,18.266409118166735,20.1377205461038,0.5340314136125655,0.6083051593287208,2368.987,12.422499999999673,12.422499999999673,87,102,18,18,2.165289980552818e+44,2
RM428,Shen2024,70.27421259459396,155.84000981989843,150.46760394491506,17.115581326118928,22.382684432840676,0.5303030303030303,0.9802147920334783,2368.987,11.969000000000051,11.969000000000051,90,105,48,48,2.4286108660666028e+45,2
RM440,Shen2024,39.5932850271444,74.66390313906899,73.98736908344908,19.669584501761634,22.369271605411363,0.5303030303030303,0.7542060612297368,2368.987,11.969000000000051,11.969000000000051,90,105,67,67,5.574698431960277e+44,2
RM457,Shen2024,11.200402200266646,25.248003265605245,26.85760748868698,14.56679339996495,14.266339411080207,0.5303030303030303,0.6039292780672678,2368.987,11.969000000000051,11.969000000000051,90,105,8,8,6.374616689000132e+43,2
RM460,Shen2024,185.40621847793724,89.14579238047567,84.70294559604888,20.81822814943061,24.61142856419294,0.5303030303030303,0.9900118470566166,2368.987,11.969000000000051,11.969000000000051,90,105,26,26,7.946972299142873e+44,2
DES J002904.43-425243.04,McDougall2025,19.0,66.83439175686135,63.60697073714599,29.178580289190357,28.519103132581712,0.5277777777777778,0.644,2150.0,-1.0,60.833333333333336,18,19,-1,100,4.466835921509617e+44,2
RM478,Shen2024,158.096919739216,73.18094079460445,68.80185561431976,31.2031564592248,41.73540963293415,0.5303030303030303,0.9560129604898968,2368.987,11.969000000000051,11.969000000000051,90,105,9,9,5.355450095583403e+44,2
RM497,Shen2024,49.718169656830746,55.39099600356003,55.61353732789244,20.311410259464132,19.201692029529262,0.5303030303030303,0.511371791818013,2368.987,11.969000000000051,11.969000000000051,90,105,86,86,3.068162438266404e+44,0
RM510,Shen2024,17.033084508485782,40.936875423494264,42.49528481674776,13.830486866376212,15.641077388191388,0.5303030303030303,0.7100800094300692,2368.987,11.969000000000051,11.969000000000051,90,105,50,50,1.6758277694386888e+44,2
RM515,Shen2024,4.040952405701045,64.10477932862302,64.46079340378925,21.35533953196652,22.478193112442284,0.5326633165829145,0.8056095926598181,2368.987,11.963999999999942,11.963999999999942,85,106,28,28,4.109422732771453e+44,2
RM519,Shen2024,17.553693270702013,18.437766338219138,19.616784406922747,11.524305690532618,9.065997788345113,0.5303030303030303,0.5538845611135792,2368.987,11.969000000000051,11.969000000000051,90,105,9,9,3.399512275427667e+43,0
RM548,Shen2024,19.135077771330923,45.40317123109995,45.26770093824344,18.401277456280212,15.875988992132385,0.5303030303030303,0.7308230858779445,2368.987,11.969000000000051,11.969000000000051,90,105,16,16,2.0614479578405818e+44,2
RM551,Shen2024,25.428593165578203,39.12642521051143,39.10249127645265,13.583409726405094,14.976063216715271,0.5303030303030303,0.6805650725273389,2368.987,11.969000000000051,11.969000000000051,90,105,42,42,1.5308771497537436e+44,2
RM589,Shen2024,43.722288128759956,54.431149935746305,53.135297026292896,20.425374921094324,19.05988988581413,0.5303030303030303,0.7509439290534714,2368.987,11.969000000000051,11.969000000000051,90,105,23,23,2.962750083327695e+44,0
RM601,Shen2024,42.19011355939692,41.37206510080538,41.31895467334557,16.84905758930897,16.42002131261985,0.5303030303030303,0.6598067507959409,2368.987,11.969000000000051,11.969000000000051,86,105,20,20,1.7116477707052792e+44,0
RM618,Shen2024,11.744555192992284,37.27436808550539,36.48961927476982,26.12583812716786,21.984584916147966,0.5303030303030303,0.7560666592178671,2368.987,11.969000000000051,11.969000000000051,90,105,6,6,1.3893785161737425e+44,2
DES J022617.85-043108.99,McDougall2025,36.0,73.28245331389014,74.59059359527235,27.53420415706725,38.86843796791157,0.5277777777777778,0.707,2150.0,-1.0,60.833333333333336,18,19,-1,100,5.370317963702489e+44,2
RM622,Shen2024,27.11044213001658,51.998458235030476,52.528295832341655,17.956033332437357,17.862100178693716,0.5303030303030303,0.5717420690394253,2368.987,11.969000000000051,11.969000000000051,90,105,43,43,2.703839658820208e+44,2
RM638,Shen2024,23.157925452553584,48.68349954828125,48.714439351120454,20.12331424180619,19.486881529526613,0.5392670157068062,0.6767145805767933,2368.987,12.427499999999782,12.427499999999782,89,103,16,16,2.3700831282675012e+44,2
RM645,Shen2024,20.10375370603501,38.29382669228322,38.44665637156051,20.13793845082443,17.375434457674945,0.5303030303030303,0.47389429406369743,2368.987,11.969000000000051,11.969000000000051,90,105,14,14,1.466417162738622e+44,2
RM694,Shen2024,18.088921957236458,41.66894576091512,41.547972008136966,15.390907516294988,12.71496200586002,0.5303030303030303,0.5323811947368715,2368.987,11.969000000000051,11.969000000000051,88,105,44,44,1.7363010408260869e+44,2
RM701,Shen2024,75.10684990770372,53.38160891279915,51.819110476260335,47.949332357872024,51.84395188528157,0.5303030303030303,0.6833234662373562,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,2.8495961701190378e+44,2
RM707,Shen2024,13.84931113712869,43.1381521979063,43.20887531279325,22.709757760282088,22.157538350556305,0.5392670157068062,0.8906614442796346,2368.987,12.427499999999782,12.427499999999782,89,103,9,9,1.8609001750497277e+44,2
RM733,Shen2024,24.498385946080848,33.09200995334386,34.32261127072882,12.382079078924292,12.798806314382354,0.5326633165829145,0.4547432915907932,2368.987,11.958999999999833,11.958999999999833,88,106,39,39,1.0950811227522096e+44,0
RM736,Shen2024,80.85824731695647,81.60049591542383,80.47601467515796,21.24136749660815,26.645259551887456,0.5326633165829145,0.5834873237068587,2368.987,11.963999999999942,11.963999999999942,89,106,85,85,6.658640933643101e+44,0
RM746,Shen2024,15.861287823011057,61.79867400740599,61.3199117148321,21.268632213763766,21.25760045317552,0.5303030303030303,0.6828308212746861,2368.987,11.969000000000051,11.969000000000051,90,105,41,41,3.819076109073637e+44,2
RM750,Shen2024,78.99152305952552,47.79411116186073,47.324794453297685,24.54417300713071,31.25834337294942,0.5303030303030303,0.9496183951278363,2368.987,11.969000000000051,11.969000000000051,90,105,7,7,2.2842770617523004e+44,2
PG 0844+349 ,Hu2025,38.5,59.16079783099616,59.237108983031405,17.378627781454938,18.757815002940916,0.512396694214876,0.064,1447.0,6.0,6.0,153,124,281,281,3.5000000000000003e+44,2
RM761,Shen2024,99.98396909782443,56.720213839862105,57.31279871482472,18.59943415192231,20.930892260371756,0.5303030303030303,0.770679974138559,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,3.2171826580396835e+44,2
RM762,Shen2024,87.50872668703005,55.582376531840936,55.04693240888139,18.31172459200728,18.453746248783403,0.542713567839196,0.7831813575781204,2368.987,11.944999999999709,11.944999999999709,86,108,27,27,3.089400580927342e+44,2
RM767,Shen2024,96.25525066135732,28.482652096589668,23.341524045274472,108.60315273629001,60.21698520598254,0.5303030303030303,0.5271830745691668,2368.987,11.969000000000051,11.969000000000051,90,105,-2,2,8.11261470455364e+43,2
RM768,Shen2024,19.296434089167935,28.70592404857059,31.16348684433406,10.59658238802151,10.51536975343793,0.5303030303030303,0.25869426923148087,2368.987,11.969000000000051,11.969000000000051,90,105,56,56,8.240300754823032e+43,2
RM769,Shen2024,7.666439118865344,18.188823027113322,21.171558616598574,15.23229930754416,8.021521752749148,0.5303030303030303,0.18720862380634107,2368.987,11.969000000000051,11.969000000000051,90,105,10,10,3.30833283111648e+43,2
RM772,Shen2024,9.699415504973937,25.872809011093224,27.730638296469163,11.364517012233026,9.499648983047045,0.5303030303030303,0.24913742425846896,2368.987,11.969000000000051,11.969000000000051,90,105,21,21,6.694022461245071e+43,2
RM776,Shen2024,17.716369370854306,15.54790901572429,18.22515295055535,11.93450729602414,5.012433359440545,0.5303030303030303,0.11639645572162793,2368.987,11.969000000000051,11.969000000000051,90,105,38,38,2.417374747612405e+43,0
RM779,Shen2024,41.87804391713095,13.411123905405974,14.58606554124682,7.986099903464913,4.059645786629032,0.5326633165829145,0.15227301753746558,2368.987,11.963999999999942,11.963999999999942,87,106,64,64,1.7985824440615157e+43,2
RM781,Shen2024,16.97443434227165,25.312524415860292,27.379933140453026,7.618377122575467,7.23282311894863,0.5303030303030303,0.2638772759415038,2368.987,11.969000000000051,11.969000000000051,90,105,70,70,6.407238923035235e+43,2
RM782,Shen2024,13.06782612394616,37.115689830244186,39.364209420965345,13.76402361844707,13.4093971704749,0.5303030303030303,0.36267831988803834,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,1.3775744315748917e+44,2
PG 1229+204 ,Hu2025,29.1,35.35533905932737,34.034815702866865,6.353738360293356,12.120510509813418,0.5964912280701754,0.064,906.0,8.0,8.0,69,68,218,218,1.2500000000000001e+44,0
RM783,Shen2024,90.19020210560754,122.96987768700951,115.10147500943255,21.790548083752057,24.304388100811664,0.5303030303030303,0.9850934585440727,2368.987,11.969000000000051,11.969000000000051,90,105,37,37,1.5121590818358063e+45,0
RM789,Shen2024,26.41891069493693,27.311417536083276,27.971138269503214,9.727831665425924,9.40068990240918,0.5303030303030303,0.425435565071826,2368.987,11.969000000000051,11.969000000000051,90,105,35,35,7.45913527830277e+43,0
RM790,Shen2024,16.96415454704789,26.38416584368477,28.076766602098765,10.96985310575684,8.223558845022204,0.5303030303030303,0.23782369305781081,2368.987,11.969000000000051,11.969000000000051,90,105,57,57,6.96124207267062e+43,2
RM798,Shen2024,15.111099973370662,41.80031161784042,42.34524477356749,14.06653170182831,16.504963747868217,0.532608695652174,0.42260596000836936,2368.987,12.885999999999513,12.885999999999513,86,98,101,101,1.747266051348565e+44,2
RM805,Shen2024,16.921805256562404,33.959008714132125,35.111164088667515,12.100655575622774,14.257921746317741,0.5392670157068062,0.6211592688155347,2368.987,12.427499999999782,12.427499999999782,89,103,22,22,1.1532142728465017e+44,2
RM822,Shen2024,16.296912597642326,28.277513604677967,30.537802472818502,10.9777690934276,10.778306776388959,0.5303030303030303,0.2886262535449191,2368.987,11.969000000000051,11.969000000000051,90,105,28,28,7.996177756627478e+43,2
RM840,Shen2024,4.789380864049548,24.750649247507745,27.680111224562296,7.540544288294775,7.456987726333612,0.5303030303030303,0.24392490941582157,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,6.12594638173156e+43,2
RM848,Shen2024,15.406307874648542,44.53794908209922,180.50954442346116,413.40050893720377,347.23224666152345,0.5303030303030303,0.7571286937377961,2368.987,11.969000000000051,11.969000000000051,88,105,1,1,1.9836289084396633e+44,3
PG 0026+129 ,Woo2024,13.0,99.04544411531508,97.23673075781616,37.730334063707176,33.02812917707655,0.5444444444444444,0.142,1706.0,19.0,19.0,30,49,73,73,9.810000000000002e+44,2
PG 0052+251 ,Woo2024,63.9,74.69939758793238,74.64249241567816,28.74499203770894,26.254342903164343,0.5420560747663551,0.155,1702.0,16.0,16.0,37,58,46,46,5.5800000000000005e+44,0
