name,source,reported lag,expected lag,retrieved lag,lag_error_plus,lag_error_minus,sim. coverage_fraction,redshift,baseline,cadence,sim_cadence,epochs,sim_epochs,SN,sim_sn,luminosity,flag
RM265,Grier2017,8.5,43.6515832240168,30.45947625124625,13.958742584764458,36.273379240252886,1.0,0.7359680784294624,176.98000000000047,4.037100000000464,4.037100000000464,32,44,10,10,1.5848931924611238e+44,2
RM267,Grier2017,20.4,37.15352290971734,34.6120941983644,6.960467517149013,13.598010471201881,1.0,0.5878838493487144,176.98000000000047,4.054450000000088,4.054450000000088,31,44,31,31,1.2589254117941713e+44,0
RM272,Grier2017,15.1,26.915348039269098,26.429448572085292,2.5073248581040914,4.853255377350212,1.0,0.26289998777232126,176.98000000000047,4.037100000000464,4.037100000000464,32,44,42,42,7.943282347242789e+43,0
RM300,Grier2017,30.4,70.79457843841377,20.275544518467242,25.572910354005757,38.17955853218345,1.0,0.646045963627256,176.98000000000047,4.037100000000464,4.037100000000464,32,44,19,19,3.1622776601683794e+44,3
RM301,Grier2017,12.8,37.15352290971734,34.219386125811866,8.432755938338744,21.963848045860665,1.0,0.5482282276159136,176.98000000000047,4.037100000000464,4.037100000000464,32,44,23,23,1.2589254117941713e+44,2
RM305,Grier2017,53.5,43.65158322401679,39.92670557326764,7.328903817256133,26.479163069605967,1.0,0.5273078039163455,176.98000000000047,4.037100000000464,4.037100000000464,32,44,32,32,1.5848931924611238e+44,0
RM078,Shen2024,52.83658053130658,60.80281723699177,61.208869312869055,20.174311481157474,20.576457889814705,0.5303030303030303,0.58246467805313,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,2.544516603314976e+44,0
RM316,Grier2017,11.9,158.48931924611125,19.008224032926364,25.023484802839768,38.4976689274458,1.0,0.6778574339590024,176.98000000000047,4.037100000000464,4.037100000000464,32,44,66,66,1e+45,3
RM320,Grier2017,25.2,12.0226443461741,11.284303068549894,2.421358182061752,2.5837233856456248,1.0,0.26508822214666483,176.98000000000047,4.037100000000464,4.037100000000464,32,44,21,21,2.511886431509572e+43,2
RM338,Grier2017,10.7,12.0226443461741,11.767064747537614,6.8918558950144195,6.835947431831606,1.0,0.41804097776317906,153.01810000000023,4.069800000000214,4.069800000000214,28,38,10,10,2.511886431509572e+43,0
RM371,Grier2017,13.0,37.15352290971734,35.84913503907593,5.379589842841199,14.032708069398122,1.0,0.472628958408448,176.98000000000047,4.037100000000464,4.037100000000464,32,44,31,31,1.2589254117941713e+44,2
RM373,Grier2017,20.4,134.89628825916506,15.784504141926304,17.29808673087814,29.406747442492847,1.0,0.8821965981869526,153.01810000000023,4.069800000000214,4.069800000000214,28,38,8,8,7.943282347242789e+44,3
RM377,Grier2017,5.9,12.0226443461741,11.77932762976258,2.4924663162179233,3.630508352853372,1.0,0.3372364790113169,176.98000000000047,4.037100000000464,4.037100000000464,32,44,16,16,2.511886431509572e+43,1
RM392,Grier2017,14.2,51.28613839913625,21.738678365684407,18.341879435995516,35.97494206573465,1.0,0.8432610236006237,176.98000000000047,4.037100000000464,4.037100000000464,32,44,7,7,1.9952623149688665e+44,3
RM399,Grier2017,35.8,31.622776601683793,29.87087974029582,8.051131184340491,22.440592930729807,1.0,0.6083051593287208,176.98000000000047,4.037100000000464,4.037100000000464,32,44,15,15,1e+44,0
RM428,Grier2017,15.8,301.995172040201,20.998797790670064,16.309745856831118,33.431463810526296,1.0,0.9802147920334783,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,2.511886431509572e+45,3
RM457,Grier2017,15.6,12.0226443461741,13.859709729497427,24.147084481194938,23.146849153031134,1.0,0.6039292780672678,176.98000000000047,4.037100000000464,4.037100000000464,32,44,4,4,2.511886431509572e+43,0
RM088,Shen2024,60.69249450156923,53.8140015449082,53.83929044292668,18.761040173265854,20.2284228181707,0.5303030303030303,0.5174974890088131,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,2.1372258077926366e+44,0
RM519,Grier2017,12.5,8.709635899560848,10.132470837292123,20.78455556367615,15.532416901051409,1.0,0.5538845611135792,176.98000000000047,4.037100000000464,4.037100000000464,32,44,4,4,1.5848931924611238e+43,0
RM551,Grier2017,6.4,31.622776601683793,29.52484545759178,6.756170566922066,23.37653829314271,1.0,0.6805650725273389,176.98000000000047,4.037100000000464,4.037100000000464,32,44,19,19,1e+44,2
RM589,Grier2017,46.0,60.25595860743562,23.748407536090163,19.288946348443446,37.14731827863544,1.0,0.7509439290534714,176.98000000000047,4.037100000000464,4.037100000000464,32,44,13,13,2.5118864315095717e+44,3
RM601,Grier2017,11.6,37.15352290971734,32.79944606801468,10.69523078352195,30.164153002447883,1.0,0.6598067507959409,176.98000000000047,4.037100000000464,4.037100000000464,32,44,14,14,1.2589254117941713e+44,2
RM622,Grier2017,49.1,51.28613839913625,42.89480527884032,6.164522914324358,44.05817970355953,1.0,0.5717420690394253,176.98000000000047,4.037100000000464,4.037100000000464,32,44,41,41,1.9952623149688665e+44,0
RM634,Grier2017,17.6,31.622776601683793,25.206536251699518,17.594502971498244,35.23420829827728,1.0,0.6506433320833223,176.98000000000047,4.037100000000464,4.037100000000464,32,44,6,6,1e+44,0
RM645,Grier2017,20.7,37.15352290971734,35.83560709203393,4.508853468427638,11.445581354575879,1.0,0.47389429406369743,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,1.2589254117941713e+44,0
RM694,Grier2017,10.4,43.65158322401678,40.76251982266562,6.300764146205225,19.70563085322154,1.0,0.5323811947368715,176.98000000000047,4.037100000000464,4.037100000000464,32,44,33,33,1.5848931924611238e+44,2
RM707,Grier2017,36.3,37.15352290971734,23.665844636215407,15.350818142410002,35.81857566562333,1.0,0.8906614442796346,176.98000000000047,4.031000000000404,4.031000000000404,31,44,4,4,1.2589254117941713e+44,3
RM720,Grier2017,41.6,51.28613839913625,37.27234604451986,14.215152359439102,42.991119663298875,1.0,0.46749794023049174,176.98000000000047,4.037100000000464,4.037100000000464,32,44,16,16,1.9952623149688665e+44,0
RM101,Shen2024,61.598898549237816,65.45288165256778,66.07285685327378,20.09845703349302,24.636116112563016,0.5303030303030303,0.457769277152676,2368.987,11.969000000000051,11.969000000000051,90,105,174,174,2.8270065631009116e+44,0
RM772,Grier2017,3.9,12.0226443461741,11.37330158168655,5.024971564645343,5.154823314471759,1.0,0.24913742425846896,176.98000000000047,4.037100000000464,4.037100000000464,32,44,12,12,2.511886431509572e+43,2
RM775,Grier2017,16.3,14.12537544622754,13.422431546072314,5.62177640554545,6.857670091373986,1.0,0.17301324621834557,176.98000000000047,4.037100000000464,4.037100000000464,32,44,12,12,3.1622776601683794e+43,0
RM776,Grier2017,10.5,7.4131024130091925,6.908614162446915,1.3500215697517888,1.361609623860712,1.0,0.11639645572162793,176.98000000000047,4.037100000000464,4.037100000000464,32,44,27,27,1.2589254117941712e+43,2
RM779,Grier2017,11.8,7.413102413009192,6.7140654936641795,1.3442070326202948,1.3306269027082278,1.0,0.15227301753746558,176.98000000000047,4.037100000000464,4.037100000000464,32,44,25,25,1.2589254117941712e+43,2
RM781,Grier2017,75.2,16.59586907437565,16.302198279978654,1.3021148121929116,2.6133254645286073,1.0,0.2638772759415038,176.98000000000047,4.037100000000464,4.037100000000464,32,44,32,32,3.9810717055349854e+43,2
RM782,Grier2017,20.0,26.915348039269098,25.937622717662823,3.441843243225616,7.1482134023062684,1.0,0.36267831988803834,176.98000000000047,4.037100000000464,4.037100000000464,32,44,28,28,7.943282347242789e+43,0
RM790,Grier2017,5.5,10.232929922807495,10.053778651157792,1.233270731074077,2.341093366422604,1.0,0.23782369305781081,176.98000000000047,4.037100000000464,4.037100000000464,32,44,31,31,1.9952623149688666e+43,0
RM840,Grier2017,5.0,8.709635899560848,8.713317354124134,1.2549351274232308,1.3263039472142921,1.0,0.24392490941582157,176.98000000000047,4.037100000000464,4.037100000000464,32,44,28,28,1.5848931924611238e+43,0
RM118,Shen2024,95.89292490463906,110.69779126079564,106.49068594231373,22.007347039150503,28.98955584170507,0.5303030303030303,0.7150686750217163,2368.987,11.969000000000051,11.969000000000051,90,105,59,59,5.9888214470420934e+44,0
RM121,Shen2024,147.82791857667502,87.97432013489961,82.95971182439644,112.33518168456996,91.98991802197816,0.5303030303030303,0.9673064312987874,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,4.313146110805851e+44,2
RM122,Shen2024,61.26854824124223,85.42965026150168,80.38762373815646,72.97894193238048,69.39516984365176,0.5303030303030303,0.9861806798516877,2368.987,11.969000000000051,11.969000000000051,90,105,6,6,4.136030711446342e+44,0
RM126,Shen2024,68.52217047741014,19.068664006066594,22.658815679290363,8.339650701226578,8.18629545343979,0.5392670157068062,0.1923340469845558,2368.987,12.427499999999782,12.427499999999782,89,103,50,50,4.854805208674782e+43,2
RM134,Shen2024,97.89869496605642,130.58135987025798,121.58341856601838,23.216847964923332,28.085675474262146,0.5303030303030303,0.963759854451544,2368.987,11.969000000000051,11.969000000000051,90,105,25,25,7.582811624237009e+44,0
DES J022249.67-051453.01,McDougall2025,60.0,49.659232145033705,43.10606789615081,34.476725432090056,18.781702077016412,0.5277777777777778,0.314,2150.0,-1.0,60.833333333333336,18,19,-1,100,1.9054607179632523e+44,0
RM160,Shen2024,51.32153546297718,24.136110799763433,25.628076351139498,9.897341257006943,6.7688275701618,0.5303030303030303,0.3598248558032997,2368.987,11.969000000000051,11.969000000000051,90,105,61,61,6.79801070396835e+43,2
RM177,Shen2024,14.660093339419076,40.33555074191939,40.16104090280524,15.833344583385866,12.946755420490504,0.5303030303030303,0.48202777388913387,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,1.4157378545159166e+44,2
RM191,Shen2024,9.921118278062657,27.839125144929877,28.234631556621558,12.293236908891991,10.27328081733188,0.5303030303030303,0.4418876212683127,2368.987,11.969000000000051,11.969000000000051,90,105,19,19,8.335593888042396e+43,2
RM193,Shen2024,246.4909295521571,70.25839604664196,64.34433706554589,88.60777690639756,66.11128236190714,0.5303030303030303,1.0026448436028468,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,3.1281184300256292e+44,2
RM229,Shen2024,9.60085851839089,26.1537339026359,26.965102201858805,12.051297256237532,9.39351275566245,0.5303030303030303,0.4698148608852726,2368.987,11.969000000000051,11.969000000000051,90,105,24,24,7.624142432243366e+43,2
RM235,Shen2024,11.845130177486544,76.55737765914358,75.60483094106851,24.011011054134784,25.301776289295503,0.5303030303030303,0.7852949305476697,2368.987,11.969000000000051,11.969000000000051,88,105,24,24,3.5363311549508837e+44,2
RM260,Shen2024,81.03131510311485,131.5003849046136,125.46386457412743,20.932737862106137,25.63431643637557,0.5303030303030303,0.9954424860519928,2368.987,11.969000000000051,11.969000000000051,90,105,30,30,7.659165658352061e+44,0
RM265,Shen2024,17.770662188546467,61.89315934688459,61.12418977238616,19.955272253599333,23.56288054816803,0.5303030303030303,0.7359680784294624,2368.987,11.969000000000051,11.969000000000051,90,105,30,30,2.609951036111854e+44,2
RM267,Shen2024,25.920073318196295,59.28695614904558,58.28918726129079,20.813324081959166,20.77027514141887,0.5392670157068062,0.5878838493487144,2368.987,12.427499999999782,12.427499999999782,89,103,50,50,2.4543791237467552e+44,2
RM272,Shen2024,15.071612594713043,33.27319593572696,34.986289146742,11.181764125790892,14.229229553965908,0.5303030303030303,0.26289998777232126,2368.987,11.969000000000051,11.969000000000051,90,105,119,119,1.0753840638227975e+44,2
DES J003954.13-440509.97,McDougall2025,39.0,42.95364267648857,41.333232853970856,32.043200880390074,18.18864224227584,0.5277777777777778,0.332,2150.0,-1.0,60.833333333333336,18,19,-1,100,1.5488166189124732e+44,0
RM291,Shen2024,81.21285118378441,31.167479963808574,32.383222773083595,14.930326386051611,11.821609155794736,0.5303030303030303,0.5315799206025686,2368.987,11.969000000000051,11.969000000000051,90,105,29,29,9.794954271571808e+43,2
RM300,Shen2024,20.70524398940508,83.4212896740591,80.10693459000815,23.208219001203275,24.17933960532504,0.5303030303030303,0.646045963627256,2368.987,11.969000000000051,11.969000000000051,90,105,33,33,3.997828340495733e+44,2
RM303,Shen2024,13.443954949592449,58.120571073238224,56.513883417294565,23.281771413726602,27.124014958861085,0.5303030303030303,0.8205757619064771,2368.987,11.969000000000051,11.969000000000051,90,105,12,12,2.3856905161662025e+44,2
RM305,Shen2024,86.23513576468916,55.39327617872068,56.6215768706426,20.802975634575873,20.59500247676859,0.5303030303030303,0.5273078039163455,2368.987,11.969000000000051,11.969000000000051,90,105,57,57,2.227387552360866e+44,2
RM316,Shen2024,45.26727507316804,182.70996546393806,177.6839141219732,14.022489126058673,23.393615661621084,0.5303030303030303,0.6778574339590024,2368.987,11.969000000000051,11.969000000000051,90,105,159,159,1.2252699007599827e+45,2
RM320,Shen2024,16.54620517372288,19.88183307272702,23.41635712992986,10.816877362836113,7.215509336334247,0.5303030303030303,0.26508822214666483,2368.987,11.969000000000051,11.969000000000051,90,105,37,37,5.153242792389878e+43,0
RM329,Shen2024,105.08261281103186,231.4812610032919,226.2950601809269,15.318067223559211,18.552435610553317,0.5303030303030303,0.7209822020860404,2368.987,11.969000000000051,11.969000000000051,90,105,121,121,1.7179978971190747e+45,2
RM336,Shen2024,30.155588033304035,60.632245741554925,58.01073460421296,24.664656767991254,26.249405233039887,0.5303030303030303,0.8486518880630152,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,2.534325323790717e+44,1
RM369,Shen2024,7.82900813745999,56.8704934943022,56.54789036490783,22.897835601932968,21.202609676327498,0.5303030303030303,0.7183105445963491,2368.987,11.969000000000051,11.969000000000051,90,105,18,18,2.312726524078628e+44,2
RM371,Shen2024,21.277778224942857,39.356744429412885,39.97255337455763,15.454135147906378,15.083729130939375,0.5303030303030303,0.472628958408448,2368.987,11.969000000000051,11.969000000000051,90,105,55,55,1.366915495034277e+44,0
DES J022330.16-054758.06,McDougall2025,38.9,27.79713267759297,23.656055131180004,30.87523631758976,17.6188948585111,0.5277777777777778,0.354,2150.0,-1.0,60.833333333333336,18,19,-1,100,8.317637711026743e+43,2
RM373,Shen2024,40.64650581109027,135.21478131708923,125.98327372678253,21.734606926423623,30.745921835302283,0.5303030303030303,0.8821965981869526,2368.987,11.969000000000051,11.969000000000051,78,105,30,30,7.970087698362828e+44,2
RM375,Shen2024,55.5578255812822,84.6371900603905,82.64181653155164,22.5094518263722,25.75672995262589,0.5303030303030303,0.6471831836135906,2368.987,11.969000000000051,11.969000000000051,90,105,49,49,4.0813305152196876e+44,0
RM377,Shen2024,24.57760201344744,22.80121359480547,25.684286110980125,10.697680038963135,9.98282443620296,0.5303030303030303,0.3372364790113169,2368.987,11.969000000000051,11.969000000000051,90,105,12,12,6.267333485980306e+43,0
RM382,Shen2024,90.90149703239922,41.67124732685644,42.29762612784196,15.177649101606242,13.136757127612267,0.5303030303030303,0.836599018388247,2368.987,11.969000000000051,11.969000000000051,90,105,0,100,1.483183892248484e+44,2
RM392,Shen2024,8.119570529021422,62.587228515303956,61.1553208288197,24.716441165298107,29.106702779587792,0.5303030303030303,0.8432610236006237,2368.987,11.969000000000051,11.969000000000051,90,105,11,11,2.6518626672608115e+44,2
RM399,Shen2024,23.227577527308995,54.30767950983933,54.0072328671581,21.015446485944757,22.679800961380604,0.5340314136125655,0.6083051593287208,2368.987,12.422499999999673,12.422499999999673,87,102,18,18,2.165289980552818e+44,2
RM428,Shen2024,70.27421259459396,294.95146231386497,283.2351749768545,28.022241836289368,55.57354375502982,0.5303030303030303,0.9802147920334783,2368.987,11.969000000000051,11.969000000000051,90,105,48,48,2.4286108660666028e+45,2
RM440,Shen2024,39.5932850271444,105.2822033215153,99.74310335051521,21.17080458965731,24.912822510382043,0.5303030303030303,0.7542060612297368,2368.987,11.969000000000051,11.969000000000051,90,105,67,67,5.574698431960277e+44,2
RM457,Shen2024,11.200402200266646,23.07373246555663,24.809526907394186,15.342990580397249,11.934613793335673,0.5303030303030303,0.6039292780672678,2368.987,11.969000000000051,11.969000000000051,90,105,8,8,6.374616689000132e+43,2
RM460,Shen2024,185.40621847793724,134.94015026498118,128.3562647670056,21.211343805914282,27.609690119978865,0.5303030303030303,0.9900118470566166,2368.987,11.969000000000051,11.969000000000051,90,105,26,26,7.946972299142873e+44,0
DES J002904.43-425243.04,McDougall2025,19.0,90.15711376059548,81.85392296752738,27.81403456136036,33.16910628643379,0.5277777777777778,0.644,2150.0,-1.0,60.833333333333336,18,19,-1,100,4.466835921509617e+44,2
RM478,Shen2024,158.096919739216,102.36634185710227,93.65349222975068,48.12658703496429,66.50582448916265,0.5303030303030303,0.9560129604898968,2368.987,11.969000000000051,11.969000000000051,90,105,9,9,5.355450095583403e+44,2
RM497,Shen2024,49.718169656830746,69.31302359129357,69.79160186933103,19.559214853696858,23.45421651257164,0.5303030303030303,0.511371791818013,2368.987,11.969000000000051,11.969000000000051,90,105,86,86,3.068162438266404e+44,0
RM510,Shen2024,17.033084508485782,45.39004025018914,45.69685912113744,16.211696470049908,15.954248294193864,0.5303030303030303,0.7100800094300692,2368.987,11.969000000000051,11.969000000000051,90,105,50,50,1.6758277694386888e+44,2
RM515,Shen2024,4.040952405701045,85.04456681215028,81.56093081269498,22.75451884601314,24.001714006684516,0.5326633165829145,0.8056095926598181,2368.987,11.963999999999942,11.963999999999942,85,106,28,28,4.109422732771453e+44,2
RM519,Shen2024,17.553693270702013,14.85907003317551,16.485210799860806,11.556491695265592,6.789311440367394,0.5303030303030303,0.5538845611135792,2368.987,11.969000000000051,11.969000000000051,90,105,9,9,3.399512275427667e+43,0
RM548,Shen2024,19.135077771330923,52.47115967449728,51.64400209341294,22.689166091624017,19.85499787109531,0.5303030303030303,0.7308230858779445,2368.987,11.969000000000051,11.969000000000051,90,105,16,16,2.0614479578405818e+44,2
RM551,Shen2024,25.428593165578203,42.60477131176957,43.22913807814301,13.720087794520232,15.877453879507478,0.5303030303030303,0.6805650725273389,2368.987,11.969000000000051,11.969000000000051,90,105,42,42,1.5308771497537436e+44,0
RM589,Shen2024,43.722288128759956,67.63733902093222,66.84111608749933,21.275554841277753,23.525313840232933,0.5303030303030303,0.7509439290534714,2368.987,11.969000000000051,11.969000000000051,90,105,23,23,2.962750083327695e+44,0
RM601,Shen2024,42.19011355939692,46.06701573468239,44.9787571293054,18.85892318460597,16.040264126884406,0.5303030303030303,0.6598067507959409,2368.987,11.969000000000051,11.969000000000051,86,105,20,20,1.7116477707052792e+44,0
RM618,Shen2024,11.744555192992284,39.808370929450476,40.98143628772747,26.10477003438998,28.883442510869255,0.5303030303030303,0.7560666592178671,2368.987,11.969000000000051,11.969000000000051,90,105,6,6,1.3893785161737425e+44,2
DES J022617.85-043108.99,McDougall2025,36.0,102.56519262514027,101.19853209998453,30.22903794352038,39.10820805444929,0.5277777777777778,0.707,2150.0,-1.0,60.833333333333336,18,19,-1,100,5.370317963702489e+44,2
RM622,Shen2024,27.11044213001658,63.44342986331051,62.46239755748795,22.646378563355555,21.906458226371498,0.5303030303030303,0.5717420690394253,2368.987,11.969000000000051,11.969000000000051,90,105,43,43,2.703839658820208e+44,2
RM638,Shen2024,23.157925452553584,57.85414837997133,57.537490098171226,22.911496752609985,25.333820815036006,0.5392670157068062,0.6767145805767933,2368.987,12.427499999999782,12.427499999999782,89,103,16,16,2.3700831282675012e+44,2
RM645,Shen2024,20.10375370603501,41.34093306534776,40.47551539478285,19.221445587957014,16.139728675521027,0.5303030303030303,0.47389429406369743,2368.987,11.969000000000051,11.969000000000051,90,105,14,14,1.466417162738622e+44,2
RM694,Shen2024,18.088921957236458,46.53047841960983,47.53579405078852,15.189397639996415,15.425475778290448,0.5303030303030303,0.5323811947368715,2368.987,11.969000000000051,11.969000000000051,88,105,44,44,1.7363010408260869e+44,2
RM701,Shen2024,75.10684990770372,65.81855188759751,66.24635630476082,59.2198579318418,73.89555388486319,0.5303030303030303,0.6833234662373562,2368.987,11.969000000000051,11.969000000000051,90,105,5,5,2.8495961701190378e+44,0
RM707,Shen2024,13.84931113712869,48.84342992218728,48.32024314003947,23.44584864426306,23.43769814914924,0.5392670157068062,0.8906614442796346,2368.987,12.427499999999782,12.427499999999782,89,103,9,9,1.8609001750497277e+44,2
RM733,Shen2024,24.498385946080848,33.698642382185476,34.549091703389195,12.842867959825192,12.318390031575731,0.5326633165829145,0.4547432915907932,2368.987,11.958999999999833,11.958999999999833,88,106,39,39,1.0950811227522096e+44,0
RM736,Shen2024,80.85824731695647,119.2257099994333,113.06867077369354,24.134917594775047,27.892713278058196,0.5326633165829145,0.5834873237068587,2368.987,11.963999999999942,11.963999999999942,89,106,85,85,6.658640933643101e+44,0
RM746,Shen2024,15.861287823011057,80.79245766688787,75.83588157770033,24.200378410382754,21.06394084614122,0.5303030303030303,0.6828308212746861,2368.987,11.969000000000051,11.969000000000051,90,105,41,41,3.819076109073637e+44,2
RM750,Shen2024,78.99152305952552,56.37987972793994,54.56660317389445,29.797329654129925,39.31903638488984,0.5303030303030303,0.9496183951278363,2368.987,11.969000000000051,11.969000000000051,90,105,7,7,2.2842770617523004e+44,0
PG 0844+349 ,Hu2025,38.5,76.00595689695288,77.13229116330722,30.423957765856372,27.277047914326943,0.512396694214876,0.064,1447.0,6.0,6.0,153,124,281,281,3.5000000000000003e+44,2
RM761,Shen2024,99.98396909782443,71.65277313562864,69.10182774697688,21.422621412678765,20.284370901282706,0.5303030303030303,0.770679974138559,2368.987,11.969000000000051,11.969000000000051,90,105,40,40,3.2171826580396835e+44,0
RM762,Shen2024,87.50872668703005,69.64853033093051,68.59782703773661,18.61357520285793,25.452894895865846,0.542713567839196,0.7831813575781204,2368.987,11.944999999999709,11.944999999999709,86,108,27,27,3.089400580927342e+44,0
RM767,Shen2024,96.25525066135732,27.315716409844242,25.498672136248203,128.6866347593862,59.054997055982426,0.5303030303030303,0.5271830745691668,2368.987,11.969000000000051,11.969000000000051,90,105,-2,2,8.11261470455364e+43,2
RM768,Shen2024,19.296434089167935,27.615959938412892,28.13475155179834,10.793566839690659,7.952974494418562,0.5303030303030303,0.25869426923148087,2368.987,11.969000000000051,11.969000000000051,90,105,56,56,8.240300754823032e+43,0
RM769,Shen2024,7.666439118865344,14.578956373043958,17.034823467230243,14.92414399964099,8.153574417613422,0.5303030303030303,0.18720862380634107,2368.987,11.969000000000051,11.969000000000051,90,105,10,10,3.30833283111648e+43,2
RM772,Shen2024,9.699415504973937,23.877069067964072,27.468737032956216,8.928203250620978,10.677549567370939,0.5303030303030303,0.24913742425846896,2368.987,11.969000000000051,11.969000000000051,90,105,21,21,6.694022461245071e+43,2
RM776,Shen2024,17.716369370854306,11.704174462103735,13.81861262920889,8.278152842743765,4.187050219644139,0.5303030303030303,0.11639645572162793,2368.987,11.969000000000051,11.969000000000051,90,105,38,38,2.417374747612405e+43,1
RM779,Shen2024,41.87804391713095,9.51593013803144,10.386504153358418,7.696829356828337,3.8782127063789735,0.5326633165829145,0.15227301753746558,2368.987,11.963999999999942,11.963999999999942,87,106,64,64,1.7985824440615157e+43,2
RM781,Shen2024,16.97443434227165,23.156325372051427,27.13722373178365,7.784555472630352,7.807053903051404,0.5303030303030303,0.2638772759415038,2368.987,11.969000000000051,11.969000000000051,90,105,70,70,6.407238923035235e+43,0
RM782,Shen2024,13.06782612394616,39.57132127113174,39.73947186286654,13.95646597948955,13.384267872753757,0.5303030303030303,0.36267831988803834,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,1.3775744315748917e+44,2
PG 1229+204 ,Hu2025,29.1,36.96894091570785,36.74714017584794,5.87346486435046,13.919412839266542,0.5964912280701754,0.064,906.0,8.0,8.0,69,68,218,218,1.2500000000000001e+44,0
RM783,Shen2024,90.19020210560754,211.69872260608346,205.27904547723122,23.746917561247443,30.21976741431945,0.5303030303030303,0.9850934585440727,2368.987,11.969000000000051,11.969000000000051,90,105,37,37,1.5121590818358063e+45,2
RM789,Shen2024,26.41891069493693,25.75620887844266,27.60874499340567,10.04066605108692,9.546676467557237,0.5303030303030303,0.425435565071826,2368.987,11.969000000000051,11.969000000000051,90,105,35,35,7.45913527830277e+43,0
RM790,Shen2024,16.96415454704789,24.54034790878304,27.802307178339113,7.681369878700181,7.327892855144924,0.5303030303030303,0.23782369305781081,2368.987,11.969000000000051,11.969000000000051,90,105,57,57,6.96124207267062e+43,0
RM798,Shen2024,15.111099973370662,46.73597713784994,47.159157869629915,17.120985078017377,15.39077112626309,0.532608695652174,0.42260596000836936,2368.987,12.885999999999513,12.885999999999513,86,98,101,101,1.747266051348565e+44,2
RM805,Shen2024,16.921805256562404,34.941134841359684,35.24681676156429,12.522845933335041,13.815275042081293,0.5392670157068062,0.6211592688155347,2368.987,12.427499999999782,12.427499999999782,89,103,22,22,1.1532142728465017e+44,2
RM822,Shen2024,16.296912597642326,27.040686180609672,27.40941903784949,10.644631708038574,7.823562346837019,0.5303030303030303,0.2886262535449191,2368.987,11.969000000000051,11.969000000000051,90,105,28,28,7.996177756627478e+43,0
RM840,Shen2024,4.789380864049548,22.439916361777165,24.030029295431824,7.781061277738704,7.266510992607078,0.5303030303030303,0.24392490941582157,2368.987,11.969000000000051,11.969000000000051,90,105,47,47,6.12594638173156e+43,2
RM848,Shen2024,15.406307874648542,51.07663765741677,218.6549575846455,376.00478687452954,389.5030985345221,0.5303030303030303,0.7571286937377961,2368.987,11.969000000000051,11.969000000000051,88,105,1,1,1.9836289084396633e+44,3
PG 0026+129 ,Woo2024,13.0,156.3753537531892,149.30621578603964,39.449681791834394,46.29559028265351,0.5444444444444444,0.142,1706.0,19.0,19.0,30,49,73,73,9.810000000000002e+44,2
PG 0052+251 ,Woo2024,63.9,105.35228008481721,107.85580365118126,33.701368177238905,37.97542423329391,0.5420560747663551,0.155,1702.0,16.0,16.0,37,58,46,46,5.5800000000000005e+44,0
