name,source,reported lag,expected lag,retrieved lag,lag_error_plus,lag_error_minus,sim. coverage_fraction,redshift,baseline,cadence,sim_cadence,epochs,sim_epochs,SN,sim_sn,luminosity,flag
NGC 5548,Bentz2013,4.18,14.125375446227576,13.802560042277443,0.7847891679837584,1.5272188161504676,1.0,0.01718,68.0,1.01,1.01,51,68,47,47,8.912509381337514e+42,2
NGC 5548,Bentz2013,12.4,13.910198687980529,13.75377376920969,0.38716014312507596,1.2315535065689147,1.0,0.01718,117.0,0.48,0.48,108,244,79,79,8.511380382023759e+42,0
NGC 7469,Bentz2013,23.2,22.559700688435804,21.94868311521462,1.6065533816907056,2.721942346024669,1.0,0.01632,120.0,1.0,1.0,73,120,33,33,3.6307805477010323e+43,0
Mrk 142,Bentz2013,2.74,22.216040919558104,21.305419907087195,2.1978404128467233,4.149768978576219,1.0,0.04494,68.0,1.02,1.02,51,67,46,46,3.4673685045253096e+43,2
NGC 3516,Bentz2013,11.68,11.930720363265312,11.907356929055874,0.39499511813446553,1.017689866614262,1.0,0.00884,116.0,0.54,0.54,93,215,85,85,5.3703179637024885e+42,0
Z 291-51,Bentz2013,2.31,7.188969923658075,6.9472479456313225,0.7233680625242966,1.1204070094910836,1.0,0.02787,68.0,1.0,1.0,50,68,23,23,1.1748975549395304e+42,2
RM017,Shen2024,81.00733950315085,47.891634811961936,49.586929859477976,17.011352844666092,18.346707444786933,0.5303030303030303,0.4565020752060682,2368.987,11.969000000000051,11.969000000000051,90,105,23,23,3.4735934458048495e+44,2
Arp 151,Bentz2013,3.99,9.847666521101559,9.767531561084365,0.8200670669467893,1.9748736368743636,1.0,0.02109,68.0,1.02,1.02,43,67,23,23,3.0199517204019945e+42,2
Mrk 1310,Bentz2013,3.66,8.128305161640974,7.841624162178315,0.7476362450424645,1.1247758717006606,1.0,0.01956,68.0,1.01,1.01,47,68,26,26,1.698243652461732e+42,2
Mrk 202,Bentz2013,3.05,7.943282347242833,7.835757340366027,0.41843122184699855,0.8221704664418548,1.0,0.02102,68.0,1.01,1.01,46,68,32,32,1.584893192461124e+42,2
